Marca,Modelo,Ano-modelo,Mes 1,Mes 2,Mes 3,Mes 4,Mes 5,Mes 6,Mes 7,Mes 8,Mes 9,Mes 10,Mes 11,Mes 12,Mes 13,Mes 14,Mes 15,Mes 16,Mes 17,Mes 18,Mes 19,Mes 20,Mes 21,Mes 22,Mes 23,Mes 24,Mes 25,Mes 26,Mes 27,Mes 28,Mes 29,Mes 30,Mes 31,Mes 32,Mes 33,Mes 34,Mes 35,Mes 36
Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2017,"68,003.00","67,998.00","68,729.00","67,146.00","65,599.00","67,891.00","67,733.00","65,808.00","66,187.00","65,101.00","65,980.00","64,727.00","63,542.00","62,352.00","62,128.00","60,969.00","61,565.00","60,455.00","62,305.00","63,121.00","63,959.00","64,831.00","64,301.00","63,992.00","62,618.00","61,628.00","61,273.00","61,176.00","61,233.00","60,517.00","59,061.00","58,073.00","57,666.00","57,141.00","56,295.00","55,341.00"
Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2018,"72,227.00","72,225.00","72,837.00","73,806.00","74,050.00","72,698.00","73,686.00","72,355.00","71,914.00","72,045.00","71,635.00","69,559.00","68,714.00","68,992.00","69,135.00","69,209.00","69,247.00","68,926.00","68,891.00","67,248.00","65,566.00","64,218.00","62,612.00","61,009.00","59,330.00","58,066.00","57,907.00","57,797.00","58,164.00","57,881.00","57,399.00","57,617.00","57,696.00","58,215.00","58,059.00","58,471.00"
Renault,DUSTER Dynamique 2.0 Hi-Flex 16V Mec.,2019,"75,242.00","75,106.00","74,970.00","74,835.00","74,707.00","72,914.00","71,164.00","69,456.00","68,184.00","67,304.00","66,646.00","66,230.00","64,809.00","63,825.00","63,638.00","63,282.00","63,368.00","62,541.00","61,752.00","61,575.00","60,885.00","60,868.00","61,368.00","62,089.00","62,468.00","62,478.00","64,521.00","64,871.00","66,032.00","71,012.00","69,591.00","70,853.00","69,435.00","72,906.00","74,368.00","76,490.00"
Renault,DUSTER 1.6 Hi-Flex 16V Mec.,2015,"48,215.00","48,510.00","48,605.00","49,143.00","49,689.00","50,275.00","49,952.00","49,858.00","49,628.00","49,523.00","48,583.00","49,086.00","47,919.00","47,410.00","48,023.00","47,062.00","46,216.00","47,293.00","47,227.00","46,918.00","46,510.00","47,195.00","46,585.00","46,090.00","46,442.00","45,342.00","44,837.00","44,763.00","44,759.00","44,348.00","44,202.00","44,338.00","44,301.00","44,646.00","44,656.00","45,252.00"
Renault,DUSTER 1.6 Hi-Flex 16V Mec.,2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"45,928.00","46,354.00","46,762.00","47,121.00","46,178.00","46,780.00","47,428.00","46,440.00"
Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2015,"66,681.00","66,381.00","66,190.00","65,876.00","65,912.00","67,275.00","67,139.00","65,942.00","65,565.00","64,348.00","63,204.00","64,630.00","63,191.00","61,779.00","63,794.00","63,688.00","62,283.00","60,849.00","60,693.00","61,495.00","60,725.00","60,630.00","59,814.00","59,033.00","59,794.00","58,384.00","57,207.00","57,956.00","57,304.00","58,085.00","57,880.00","56,215.00","55,808.00","54,866.00","54,299.00","54,223.00"
Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2016,"68,517.00","68,376.00","68,200.00","69,730.00","69,403.00","69,251.00","69,121.00","68,999.00","68,113.00","67,348.00","67,177.00","66,350.00","67,205.00","67,596.00","66,609.00","66,423.00","65,874.00","64,022.00","63,916.00","64,764.00","63,176.00","62,962.00","61,815.00","60,695.00","61,524.00","62,325.00","62,111.00","62,923.00","63,791.00","64,077.00","63,057.00","61,883.00","60,721.00","59,606.00","58,483.00","58,869.00"
Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2017,"74,885.00","74,855.00","74,179.00","73,864.00","73,550.00","73,248.00","73,084.00","72,382.00","73,216.00","73,546.00","73,778.00","72,382.00","72,309.00","70,970.00","70,908.00","69,602.00","68,288.00","69,198.00","70,158.00","68,853.00","67,557.00","66,303.00","65,102.00","66,017.00","65,105.00","63,438.00","61,973.00","60,800.00","60,134.00","59,725.00","58,617.00","57,622.00","56,791.00","56,217.00","55,603.00","54,855.00"
Renault,FLUENCE Sed. Dyn. Plus 2.0 16V FLEX Aut.,2018,"76,628.00","76,292.00","76,052.00","75,809.00","74,388.00","74,710.00","75,724.00","74,906.00","73,712.00","73,220.00","72,932.00","72,899.00","72,558.00","71,028.00","70,271.00","69,096.00","68,868.00","68,323.00","67,837.00","67,044.00","66,197.00","65,321.00","64,575.00","63,912.00","62,916.00","61,760.00","61,114.00","60,334.00","59,667.00","59,258.00","58,684.00","58,190.00","57,437.00","57,636.00","57,212.00","57,776.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2015,"64,723.00","64,769.00","64,853.00","64,853.00","65,568.00","63,011.00","63,005.00","63,243.00","63,395.00","63,398.00","63,026.00","62,814.00","61,594.00","61,559.00","61,968.00","61,019.00","59,807.00","59,107.00","58,273.00","58,592.00","58,104.00","58,181.00","57,369.00","56,643.00","57,217.00","55,968.00","54,915.00","55,463.00","55,206.00","55,926.00","54,077.00","54,100.00","54,862.00","54,274.00","53,851.00","54,558.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2016,"65,519.00","66,010.00","65,582.00","65,802.00","64,766.00","66,202.00","66,223.00","66,679.00","65,990.00","66,212.00","65,358.00","65,366.00","65,235.00","65,100.00","65,212.00","63,675.00","62,962.00","62,006.00","61,091.00","60,044.00","60,134.00","60,283.00","59,192.00","58,069.00","57,754.00","58,506.00","58,289.00","57,210.00","57,246.00","58,004.00","58,115.00","57,888.00","57,114.00","56,030.00","55,801.00","55,608.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"65,702.00","64,387.00","63,191.00","62,013.00","60,430.00","59,483.00","59,084.00","58,694.00","58,306.00","57,927.00","57,863.00","56,416.00","55,569.00","54,825.00","54,678.00","53,823.00","54,271.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Aut.,2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"64,088.00","63,620.00","63,161.00","62,712.00","62,266.00","61,830.00","61,397.00","60,973.00","60,552.00","59,793.00","58,178.00","56,607.00","56,750.00","55,217.00","54,900.00","54,565.00","54,237.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.,2015,"58,975.00","58,807.00","58,656.00","58,367.00","59,119.00","58,382.00","59,184.00","59,395.00","59,488.00","60,044.00","59,009.00","59,510.00","58,177.00","57,172.00","55,875.00","56,234.00","55,833.00","55,410.00","54,715.00","54,233.00","54,291.00","53,809.00","53,087.00","52,433.00","52,166.00","51,798.00","50,675.00","51,360.00","51,547.00","52,246.00","50,915.00","49,739.00","50,415.00","50,676.00","49,828.00","49,874.00"
Renault,FLUENCE Sed. Dynamique 2.0 16V FLEX Mec.,2016,"63,257.00","61,834.00","61,654.00","61,655.00","61,620.00","62,035.00","61,595.00","62,444.00","62,650.00","63,497.00","64,259.00","63,948.00","63,820.00","63,815.00","62,988.00","62,116.00","61,881.00","61,252.00","59,432.00","58,555.00","59,357.00","59,570.00","58,451.00","57,823.00","57,607.00","58,407.00","57,546.00","56,494.00","55,431.00","55,681.00","55,868.00","55,096.00","55,262.00","56,018.00","54,910.00","54,264.00"
Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2018,"75,681.00","75,393.00","75,610.00","76,086.00","76,773.00","75,349.00","74,211.00","73,443.00","72,047.00","73,023.00","71,652.00","71,342.00","69,934.00","69,021.00","69,158.00","69,232.00","69,269.00","68,948.00","68,913.00","67,269.00","65,708.00","64,302.00","64,896.00","63,617.00","61,905.00","60,753.00","60,102d","59,590.00","59,352.00","58,583.00","57,869.00","57,809.00","57,985.00","58,536.00","58,355.00","59,235.00"
Renault,DUSTER Dynamique 2.0 Flex 16V Aut.,2019,"77,845.00","77,844.00","75,410.00","75,521.00","74,985.00","73,770.00","72,224.00","71,036.00","69,452.00","67,966.00","67,301.00","68,627.00","66,542.00","64,190.00","63,852.00","63,390.00","63,452.00","62,663.00","61,854.00","61,896.00","60,885.00","61,171.00","61,562.00","63,421.00","63,084.00","63,441.00","64,625.00","67,283.00","68,288.00","72,057.00","72,885.00","73,518.00","75,285.00","76,667.00","77,545.00","78,900.00"
SsangYong,ACTYON SPORTS 2.0 16V 155cv Diesel,2015,"97,111.00","97,195.00","97,376.00","98,466.00","98,202.00","99,460.00","100,320.00","100,429.00","98,685.00","98,790.00","98,916.00","99,047.00","99,205.00","99,347.00","99,509.00","99,690.00","99,827.00","99,420.00","99,025.00","98,714.00","98,457.00","96,779.00","96,374.00","96,030.00","94,198.00","91,987.00","91,596.00","91,400.00","91,204.00","91,483.00","91,179.00","90,933.00","90,734.00","90,534.00","88,883.00","87,198.00"
Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2015,"80,115.00","80,100.00","79,875.00","80,780.00","81,055.00","81,992.00","83,162.00","83,500.00","83,005.00","83,325.00","82,789.00","82,800.00","83,258.00","85,147.00","84,973.00","85,203.00","83,310.00","83,985.00","85,351.00","86,014.00","86,808.00","86,682.00","85,598.00","86,727.00","84,970.00","84,156.00","83,542.00","84,447.00","83,342.00","82,722.00","82,633.00","82,360.00","80,822.00","80,518.00","81,600.00","81,816.00"
Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2017,"100,731.00","99,985.00","99,256.00","100,639.00","99,144.00","100,445.00","100,177.00","101,577.00","102,910.00","103,394.00","98,282.00","98,101.00","98,020.00","97,505.00","97,275.00","98,612.00","99,911.00","101,055.00","102,447.00","101,458.00","100,365.00","100,054.00","99,856.00","98,854.00","98,745.00","97,854.00","97,805.00","97,814.00","97,810.00","99,001.00","99,553.00","99,490.00","100,254.00","100,038.00","99,559.00","99,973.00"
Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2018,"101,135.00","100,645.00","100,313.00","101,668.00","103,051.00","104,491.00","105,904.00","105,101.00","103,915.00","104,030.00","103,029.00","103,254.00","103,020.00","102,120.00","102,034.00","102,005.00","102,154.00","103,657.00","103,539.00","103,933.00","103,951.00","104,036.00","104,952.00","103,320.00","102,745.00","101,938.00","102,578.00","101,387.00","102,331.00","101,727.00","100,391.00","100,437.00","100,949.00","103,068.00","105,855.00","110,382.00"
Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2019,"106,252.00","105,635.00","105,522.00","105,315.00","105,694.00","108,336.00","110,286.00","108,849.00","109,563.00","108,451.00","108,254.00","106,511.00","106,356.00","106,225.00","107,590.00","107,929.00","109,142.00","108,452.00","108,993.00","107,793.00","110,056.00","111,046.00","116,985.00","115,845.00","116,933.00","119,841.00","118,942.00","125,454.00","128,554.00","137,552.00","140,647.00","145,374.00","151,454.00","155,130.00","157,256.00","159,927.00"
Toyota,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,2020,"110,584.00","109,887.00","112,560.00","114,215.00","113,438.00","112,677.00","115,043.00","115,475.00","117,899.00","117,458.00","120,859.00","119,928.00","124,005.00","123,856.00","128,190.00","130,202.00","133,032.00","142,344.00","145,652.00","155,847.00","167,059.00","168,532.00","169,150.00","174,048.00","178,733.00","182,878.00","186,780.00","181,363.00","185,039.00","187,456.00","186,854.00","186,021.00","185,919.00","184,989.00","189,652.00","191,934.00"
Toyota,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,2015,"95,309.00","95,573.00","95,738.00","95,910.00","95,238.00","99,817.00","99,991.00","100,215.00","100,300.00","100,350.00","100,745.00","100,740.00","101,157.00","98,857.00","101,212.00","101,566.00","103,851.00","104,411.00","103,503.00","103,020.00","101,686.00","99,954.00","98,558.00","97,320.00","98,056.00","96,816.00","96,888.00","95,570.00","96,178.00","97,388.00","95,360.00","95,469.00","95,951.00","95,609.00","93,878.00","92,924.00"
Toyota,Hilux CD 4x4 2.7 16V Flex Mec.,2015,"84,000.00","83,623.00","83,353.00","83,074.00","82,747.00","82,575.00","82,476.00","82,343.00","82,195.00","81,908.00","81,666.00","81,381.00","83,186.00","83,317.00","83,481.00","83,588.00","83,679.00","83,263.00","82,965.00","83,202.00","84,304.00","85,478.00","85,695.00","85,430.00","85,344.00","83,289.00","82,974.00","82,731.00","82,488.00","82,171.00","81,786.00","81,880.00","82,293.00","82,000.00","82,240.00","83,350.00"
Toyota,RAV4 2.5 4x4 16V Aut.,2015,NaN,"119,913.00","119,325.00","119,127.00","118,772.00","121,317.00","122,030.00","122,410.00","122,601.00","122,710.00","123,788.00","126,642.00","127,050.00","127,245.00","128,030.00","128,255.00","131,251.00","131,464.00","126,336.00","125,848.00","124,895.00","124,285.00","122,590.00","120,773.00","119,719.00","119,439.00","116,566.00","116,920.00","115,397.00","116,944.00","118,115.00","119,760.00","119,285.00","119,079.00","120,700.00","118,459.00"
Toyota,RAV4 2.0 4x2 16V Aut.,2015,NaN,"91,957.00","91,536.00","91,236.00","90,799.00","98,010.00","98,365.00","99,020.00","99,250.00","100,084.00","100,825.00","103,216.00","105,647.00","105,771.00","104,215.00","103,980.00","104,095.00","102,885.00","104,120.00","105,551.00","104,215.00","105,509.00","104,147.00","105,582.00","106,944.00","107,099.00","106,489.00","105,586.00","105,954.00","107,405.00","107,014.00","108,453.00","108,455.00","106,435.00","107,840.00","109,314.00"
Toyota,RAV4 2.0 4x2 16V Aut.,2018,NaN,NaN,"118,503.00","118,745.00","120,349.00","120,450.00","120,566.00","119,054.00","118,840.00","118,692.00","118,265.00","116,195.00","113,731.00","113,558.00","112,797.00","112,052.00","111,323.00","111,145.00","113,099.00","114,148.00","113,656.00","115,142.00","114,616.00","114,634.00","113,685.00","113,842.00","114,199.00","113,591.00","113,319.00","111,293.00","110,839.00","111,055.00","110,073.00","110,031.00","110,748.00","112,083.00"
Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2015,"83,420.00","83,415.00","84,415.00","84,369.00","84,488.00","84,971.00","83,479.00","84,552.00","84,715.00","84,932.00","83,806.00","84,449.00","85,171.00","83,461.00","84,125.00","84,677.00","83,976.00","82,081.00","82,271.00","81,731.00","81,743.00","81,422.00","80,700.00","81,026.00","80,552.00","80,518.00","79,618.00","78,380.00","77,722.00","77,795.00","75,205.00","75,217.00","76,046.00","76,854.00","76,371.00","77,395.00"
Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2016,"91,750.00","89,697.00","89,767.00","88,973.00","88,326.00","88,739.00","88,100.00","88,120.00","88,841.00","88,840.00","88,220.00","87,927.00","86,697.00","87,398.00","87,429.00","87,508.00","86,859.00","84,352.00","82,022.00","82,309.00","83,427.00","84,515.00","82,964.00","84,111.00","85,210.00","86,329.00","85,918.00","87,107.00","88,249.00","89,465.00","90,674.00","88,109.00","86,346.00","84,729.00","84,049.00","85,096.00"
Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2017,"94,320.00","95,403.00","95,400.00","96,711.00","95,925.00","93,236.00","93,234.00","90,533.00","91,791.00","92,478.00","93,499.00","94,736.00","96,056.00","97,331.00","97,678.00","99,025.00","100,386.00","101,769.00","99,520.00","96,708.00","94,773.00","96,051.00","94,304.00","94,977.00","92,989.00","91,184.00","89,954.00","89,160.00","88,595.00","87,310.00","86,367.00","85,447.00","84,687.00","84,098.00","83,312.00","82,713.00"
Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2018,"106,950.00","108,392.00","108,210.00","109,687.00","106,215.00","107,661.00","106,895.00","103,456.00","103,895.00","102,615.00","104,092.00","103,121.00","101,182.00","99,975.00","99,390.00","99,093.00","99,091.00","97,571.00","96,737.00","96,206.00","95,296.00","94,095.00","93,186.00","92,079.00","90,585.00","89,372.00","88,464.00","87,743.00","87,256.00","86,997.00","86,469.00","86,200.00","85,895.00","86,921.00","87,870.00","88,936.00"
Toyota,Corolla GLi 1.8 Flex 16V Mec.,2015,"62,984.00","62,565.00","63,283.00","61,085.00","61,055.00","60,520.00","60,200.00","60,420.00","60,545.00","60,655.00","60,434.00","60,430.00","60,522.00","60,617.00","60,604.00","59,447.00","59,655.00","59,845.00","60,055.00","59,958.00","59,945.00","59,902.00","59,252.00","59,302.00","57,936.00","56,570.00","56,252.00","57,025.00","57,808.00","57,777.00","55,936.00","56,693.00","57,470.00","57,829.00","58,630.00","59,439.00"
Toyota,Corolla GLi 1.8 Flex 16V Mec.,2016,"63,409.00","63,138.00","63,008.00","62,698.00","62,595.00","62,527.00","62,219.00","62,023.00","61,826.00","61,733.00","61,856.00","61,844.00","61,121.00","61,848.00","61,500.00","61,356.00","61,212.00","61,038.00","59,755.00","59,751.00","60,553.00","61,138.00","61,981.00","61,980.00","61,958.00","61,950.00","61,454.00","60,020.00","60,817.00","61,621.00","62,482.00","62,667.00","61,413.00","62,255.00","63,166.00","63,021.00"
Toyota,Corolla GLi 1.8 Flex 16V Mec.,2017,"63,143.00","63,892.00","63,532.00","64,359.00","63,255.00","63,048.00","62,545.00","62,215.00","63,072.00","63,728.00","64,594.00","64,298.00","63,899.00","63,845.00","63,891.00","62,729.00","63,544.00","64,400.00","65,246.00","65,444.00","64,135.00","64,365.00","65,260.00","64,988.00","64,603.00","66,411.00","66,524.00","66,215.00","67,664.00","69,287.00","69,021.00","68,759.00","67,259.00","68,136.00","67,541.00","65,566.00"
Toyota,Corolla XLi 1.6 16V 110cv Mec.,2015,"107,597.00","107,783.00","107,897.00","108,033.00","107,276.00","107,912.00","108,046.00","108,251.00","108,467.00","108,810.00","106,825.00","106,368.00","106,152.00","105,781.00","105,446.00","105,133.00","107,054.00","106,591.00","106,100.00","105,325.00","104,450.00","105,985.00","104,693.00","103,389.00","100,992.00","98,647.00","98,419.00","99,715.00","101,028.00","98,188.00","99,588.00","100,465.00","100,865.00","100,337.00","101,703.00","99,879.00"
Toyota,Corolla ALTIS 2.0 Flex 16V Aut.,2019,"106,044.00","107,157.00","107,539.00","106,177.00","106,487.00","104,899.00","106,439.00","105,867.00","105,117.00","105,268.00","104,778.00","103,844.00","102,228.00","100,650.00","99,431.00","98,628.00","97,031.00","95,918.00","95,156.00","94,337.00","93,211.00","94,027.00","94,957.00","97,122.00","98,296.00","98,749.00",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2015,"42,155.00","42,055.00","42,085.00","42,212.00","42,686.00","43,167.00","43,743.00","43,801.00","43,936.00","43,825.00","43,644.00","43,847.00","44,285.00","43,781.00","42,927.00","42,496.00","43,749.00","43,408.00","43,010.00","43,005.00","42,445.00","42,157.00","41,956.00","42,250.00","41,722.00","42,198.00","41,506.00","41,024.00","40,610.00","40,814.00","40,540.00","40,888.00","41,452.00","41,361.00","41,446.00","41,366.00"
Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2016,"47,269.00","46,992.00","45,912.00","45,856.00","45,985.00","46,996.00","46,344.00","46,151.00","46,783.00","47,101.00","46,739.00","47,045.00","47,332.00","47,871.00","47,114.00","46,025.00","44,961.00","45,231.00","44,666.00","45,014.00","45,627.00","44,853.00","45,452.00","46,064.00","46,693.00","47,313.00","47,256.00","47,703.00","48,364.00","48,997.00","49,639.00","48,210.00","47,245.00","47,869.00","47,006.00","47,255.00"
Toyota,ETIOS CROSS 1.5 Flex 16V 5p Mec.,2017,"51,295.00","51,291.00","50,396.00","51,051.00","51,714.00","51,491.00","51,287.00","51,867.00","50,969.00","51,638.00","52,328.00","52,135.00","52,404.00","51,445.00","51,923.00","50,969.00","51,659.00","52,367.00","53,088.00","53,268.00","52,202.00","52,883.00","51,914.00","50,691.00","49,895.00","49,319.00","48,926.00","48,732.00","48,423.00","48,126.00","47,719.00","47,564.00","47,174.00","46,647.00","46,246.00","45,896.00"
Toyota,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,2015,"42,126.00","42,110.00","42,036.00","42,403.00","42,106.00","41,993.00","42,558.00","42,590.00","42,605.00","42,986.00","43,201.00","42,845.00","43,827.00","43,662.00","44,654.00","44,710.00","43,745.00","43,326.00","42,152.00","42,365.00","42,355.00","42,141.00","41,984.00","42,494.00","41,504.00","41,978.00","42,092.00","42,490.00","42,891.00","42,729.00","42,818.00","43,184.00","42,638.00","42,821.00","42,040.00","42,589.00"
Toyota,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,2016,"46,228.00","46,316.00","46,238.00","46,100.00","45,898.00","44,840.00","43,861.00","44,483.00","44,520.00","44,550.00","44,340.00","44,134.00","43,926.00","44,449.00","44,584.00","45,193.00","45,810.00","45,215.00","45,510.00","45,864.00","46,151.00","46,151.00","45,292.00","45,798.00","45,895.00","46,096.00","46,057.00","45,921.00","46,554.00","47,177.00","46,766.00","45,455.00","45,915.00","46,528.00","46,487.00","45,848.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2015,"31,672.00","31,726.00","31,775.00","31,815.00","32,265.00","32,319.00","32,359.00","32,501.00","32,521.00","32,691.00","32,810.00","33,559.00","33,192.00","32,662.00","33,439.00","34,225.00","34,297.00","35,054.00","34,674.00","34,585.00","34,125.00","34,591.00","34,387.00","34,024.00","33,955.00","33,924.00","33,570.00","34,007.00","34,171.00","33,201.00","33,669.00","33,938.00","33,640.00","33,086.00","33,540.00","33,610.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2016,"36,810.00","36,642.00","36,445.00","37,304.00","37,261.00","37,103.00","37,201.00","37,102.00","37,343.00","36,787.00","36,745.00","36,695.00","36,910.00","36,031.00","36,511.00","36,407.00","35,734.00","35,985.00","35,500.00","35,776.00","36,257.00","36,211.00","35,734.00","36,000.00","36,504.00","36,355.00","36,254.00","36,620.00","37,117.00","37,605.00","38,108.00","37,028.00","36,287.00","36,520.00","37,048.00","36,973.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2017,"38,026.00","38,022.00","40,051.00","40,101.00","40,012.00","38,878.00","38,763.00","39,268.00","38,542.00","39,050.00","38,335.00","38,206.00","38,733.00","39,248.00","39,297.00","39,362.00","39,883.00","39,978.00","40,535.00","39,380.00","38,592.00","38,644.00","38,331.00","38,851.00","38,104.00","37,491.00","37,108.00","36,881.00","36,775.00","36,673.00","36,595.00","36,586.00","36,481.00","36,248.00","35,960.00","35,757.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2018,"41,410.00","41,402.00","41,299.00","41,001.00","41,362.00","41,402.00","41,968.00","41,472.00","41,585.00","42,149.00","41,319.00","40,837.00","40,012.00","39,278.00","38,927.00","38,815.00","38,843.00","38,882.00","38,509.00","38,316.00","38,140.00","37,922.00","37,773.00","37,559.00","37,344.00","37,188.00","37,130.00","37,065.00","36,883.00","36,719.00","36,468.00","36,375.00","36,353.00","36,740.00","37,127.00","38,172.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2019,"43,637.00","44,071.00","44,175.00","43,307.00","43,452.00","43,080.00","42,714.00","42,126.00","41,469.00","40,782.00","40,656.00","40,402.00","40,057.00","39,708.00","39,410.00","39,361.00","39,426.00","39,247.00","39,035.00","38,961.00","38,913.00","39,280.00","39,795.00","40,658.00","41,607.00","41,671.00","42,502.00","44,195.00","44,508.00","46,452.00","48,139.00","49,162.00","49,942.00","50,745.00","51,619.00","52,247.00"
Toyota,ETIOS X 1.3 Flex 16V 5p Mec.,2020,"43,616.00","43,415.00","44,433.00","45,411.00","45,468.00","45,335.00","45,009.00","44,415.00","44,105.00","44,659.00","44,939.00","45,578.00","46,589.00","47,017.00","48,404.00","49,896.00","50,459.00","52,024.00","53,079.00","54,475.00","55,400.00","53,478.00","53,976.00","54,242.00","54,562.00","55,134.00","55,575.00","56,018.00","58,701.00","58,513.00","57,051.00","57,527.00","57,327.00","57,322.00","57,808.00","57,712.00"
Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2015,"100,980.00","101,319.00","101,468.00","101,621.00","100,909.00","100,460.00","101,020.00","101,326.00","101,585.00","100,020.00","99,775.00","99,525.00","99,281.00","96,948.00","94,758.00","94,516.00","92,266.00","94,020.00","94,001.00","94,174.00","92,892.00","91,848.00","90,627.00","91,907.00","91,723.00","89,542.00","89,331.00","87,270.00","86,326.00","85,404.00","85,008.00","86,172.00","87,298.00","87,726.00","87,397.00","85,819.00"
Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2016,NaN,NaN,NaN,NaN,NaN,NaN,"105,410.00","105,285.00","104,812.00","104,680.00","104,412.00","104,116.00","105,459.00","106,650.00","107,054.00","108,462.00","107,937.00","107,954.00","107,616.00","109,051.00","109,050.00","108,665.00","108,662.00","110,132.00","110,131.00","107,458.00","107,045.00","107,498.00","108,455.00","107,234.00","107,101.00","106,205.00","103,232.00","103,112.00","101,103.00","100,648.00"
Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2017,NaN,NaN,NaN,NaN,"112,435.00","112,250.00","111,786.00","113,306.00","114,814.00","115,289.00","114,598.00","114,574.00","114,478.00","113,998.00","110,954.00","110,935.00","112,012.00","113,485.00","111,204.00","109,812.00","107,451.00","108,914.00","106,861.00","105,684.00","104,169.00","102,902.00","102,186.00","101,662.00","101,410.00","98,874.00","96,479.00","95,142.00","94,098.00","93,064.00","92,460.00","91,215.00"
Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2018,NaN,"114,895.00","114,345.00","115,838.00","115,602.00","117,156.00","114,879.00","113,230.00","110,965.00","112,464.00","112,410.00","110,845.00","111,698.00","111,585.00","111,295.00","111,698.00","111,929.00","111,201.00","110,489.00","111,055.00","110,025.00","109,345.00","106,521.00","105,921.00","104,211.00","102,515.00","101,013.00","99,014.00","97,506.00","96,197.00","94,669.00","93,452.00","92,426.00","92,497.00","91,596.00","91,029.00"
Toyota,PRIUS Hybrid 1.8 16V 5p Aut.,2019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"113,740.00","112,977.00","110,152.00","112,877.00","114,601.00","115,972.00","115,975.00","115,021.00","114,227.00","113,450.00","112,689.00","109,646.00","106,685.00","107,854.00","107,719.00","109,798.00","123,894.00","125,899.00","122,768.00","126,900.00","126,900.00","130,072.00","132,400.00","133,175.00","136,366.00","136,930.00","136,697.00","136,760.00"
Volkswagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2015,"51,633.00","51,563.00","50,894.00","50,763.00","50,521.00","51,119.00","51,849.00","52,078.00","52,198.00","52,300.00","52,295.00","52,288.00","52,120.00","51,884.00","52,161.00","52,005.00","52,332.00","52,207.00","52,393.00","51,964.00","51,799.00","51,773.00","51,083.00","50,724.00","49,759.00","49,295.00","49,125.00","49,668.00","49,581.00","49,541.00","50,102.00","50,363.00","50,647.00","49,356.00","49,927.00","49,412.00"
Volkswagen,CROSSFOX I MOTION 1.6 Mi T. Flex 8V 5p,2015,"54,029.00","54,040.00","53,421.00","54,019.00","54,627.00","55,294.00","56,058.00","56,395.00","56,502.00","56,705.00","55,631.00","56,268.00","56,268.00","54,974.00","56,213.00","52,675.00","52,799.00","54,060.00","54,120.00","53,260.00","52,535.00","51,985.00","51,843.00","51,664.00","50,451.00","49,545.00","49,429.00","50,092.00","50,355.00","50,092.00","50,925.00","50,451.00","50,745.00","50,413.00","50,450.00","49,642.00"
