,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
1623,70546.0,73938.84725403754,3392.847254037537,Mês 19,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1624,69910.0,73949.58452520732,4039.58452520732,Mês 20,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1625,69647.0,73953.88323564127,4306.883235641275,Mês 21,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1626,69275.0,73952.04017194471,4677.040171944711,Mês 22,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1627,69079.0,73922.54351960677,4843.54351960677,Mês 23,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1628,68196.0,73820.505479574,5624.505479574,Mês 24,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2015.0
1641,74038.0,76832.41666666667,2794.4166666666715,Mês 13,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1642,72264.0,76737.95138888889,4473.9513888888905,Mês 14,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1643,71639.0,76650.69733796296,5011.697337962964,Mês 15,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1644,71449.0,76586.50544945987,5137.5054494598735,Mês 16,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1645,72121.0,76532.88090358154,4411.880903581536,Mês 17,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1646,71887.0,76495.45431221333,4608.454312213333,Mês 18,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1647,71719.0,76466.07550489777,4747.0755048977735,Mês 19,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1648,70895.0,76448.33179697259,5553.33179697259,Mês 20,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1649,71842.0,76436.19278005364,4594.192780053636,Mês 21,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1650,72189.0,76437.79217839144,4248.792178391435,Mês 22,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1651,70898.0,76451.02485992406,5553.024859924059,Mês 23,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1652,69569.0,76489.86026491773,6920.860264917734,Mês 24,Chevrolet,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,2016.0
1665,106152.0,107772.08333333331,1620.0833333333285,Mês 13,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1666,105781.0,107786.67361111112,2005.6736111111093,Mês 14,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1667,105446.0,107786.97974537036,2340.979745370365,Mês 15,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1668,105133.0,107777.8113908179,2644.811390817893,Mês 16,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1669,107054.0,107756.54567338606,702.5456733860628,Mês 17,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1670,106591.0,107796.59114616824,1205.5911461682265,Mês 18,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1671,106100.0,107786.97374168225,1686.9737416822463,Mês 19,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1672,105325.0,107765.38822015576,2440.388220155772,Mês 20,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1673,104450.0,107724.92057183542,3274.920571835421,Mês 21,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1674,105985.0,107663.08061948836,1678.0806194883626,Mês 22,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1675,104693.0,107567.50400444571,2874.504004445728,Mês 23,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1676,103389.0,107629.37933814956,4240.379338149549,Mês 24,Chevrolet,CRUZE LT 1.8 16V FlexPower 4p Mec.,2015.0
1689,57825.0,61523.25,3698.25,Mês 13,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1690,56443.0,61518.10416666666,5075.104166666664,Mês 14,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1691,55574.0,61575.19618055556,6001.196180555555,Mês 15,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1692,55528.0,61575.879195601854,6047.879195601854,Mês 16,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1693,54754.0,61519.86912856867,6765.869128568673,Mês 17,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1694,54522.0,61473.691555949394,6951.691555949394,Mês 18,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1695,52969.0,61411.24918561184,8442.249185611843,Mês 19,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1696,53326.0,61355.10328441284,8029.103284412835,Mês 20,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1697,52895.0,61294.36189144723,8399.361891447232,Mês 21,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1698,51911.0,61238.05871573451,9327.058715734507,Mês 22,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1699,51653.0,61196.896942045714,9543.896942045714,Mês 23,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1700,51026.0,61244.05502054952,10218.055020549524,Mês 24,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015.0
1713,53640.0,54745.41666666666,1105.4166666666642,Mês 13,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1714,52456.0,54640.03472222222,2184.034722222219,Mês 14,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1715,51198.0,54596.87094907407,3398.870949074073,Mês 15,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1716,50006.0,54570.94352816358,4564.9435281635815,Mês 16,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1717,49708.0,54556.93882217721,4848.93882217721,Mês 17,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1718,50886.0,54562.51705735864,3676.517057358644,Mês 18,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1719,49173.0,54587.476812138535,5414.476812138535,Mês 19,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1720,48752.0,54549.34987981674,5797.349879816742,Mês 20,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1721,48399.0,54471.37903646814,6072.379036468141,Mês 21,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1722,49020.0,54385.49395617381,5365.493956173814,Mês 22,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1723,48384.0,54376.951785854966,5992.951785854966,Mês 23,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1724,47789.0,54405.28110134288,6616.28110134288,Mês 24,Citroën,AIRCROSS Exclusive 1.6 Flex 16V 5p Mec.,2015.0
1737,52122.0,55812.833333333336,3690.833333333336,Mês 13,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1738,50952.0,55806.319444444445,4854.319444444445,Mês 14,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1739,52075.0,55817.67939814815,3742.679398148146,Mês 15,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1740,51105.0,55828.73601466049,4723.736014660492,Mês 16,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1741,49919.0,55784.88068254887,5865.880682548872,Mês 17,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1742,49905.0,55684.37073942794,5779.370739427941,Mês 18,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1743,47958.0,55603.65163438027,7645.651634380272,Mês 19,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1744,47924.0,55528.62260391196,7604.622603911957,Mês 20,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1745,48059.0,55431.42448757129,7372.42448757129,Mês 21,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1746,48289.0,55407.12652820223,7118.126528202229,Mês 22,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1747,47679.0,55390.63707221909,7711.637072219084,Mês 23,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1748,46968.0,55452.690161570674,8484.690161570674,Mês 24,Citroën,C3 Picasso Excl. 1.6 Flex 16V 5p Aut.,2015.0
1761,75418.0,76482.41666666667,1064.4166666666715,Mês 13,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1762,73633.0,76619.28472222222,2986.284722222219,Mês 14,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1763,73741.0,76790.47511574074,3049.4751157407445,Mês 15,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1764,72009.0,76835.01470871913,4826.014708719129,Mês 16,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1765,70371.0,76802.34926777906,6431.349267779064,Mês 17,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1766,70220.0,76812.04504009399,6592.045040093988,Mês 18,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1767,67481.0,76747.38212676848,9266.382126768483,Mês 19,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1768,67499.0,76585.66397066586,9086.66397066586,Mês 20,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1769,67554.0,76415.30263488801,8861.302634888008,Mês 21,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1770,67144.0,76343.99452112868,9199.994521128683,Mês 22,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1771,66529.0,76305.41073122274,9776.410731222742,Mês 23,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1772,66559.0,76375.19495882464,9816.194958824635,Mês 24,Citroën,C4 LOUNGE Exclusive 1.6 Turbo 4p Aut.,2015.0
1785,57555.0,56945.583333333336,-609.4166666666642,Mês 13,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1786,57615.0,56968.96527777778,-646.034722222219,Mês 14,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1787,57691.0,56988.71238425926,-702.2876157407372,Mês 15,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1788,57751.0,57001.35508294753,-749.644917052472,Mês 16,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1789,56435.0,57008.21800652649,573.2180065264911,Mês 17,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1790,55090.0,57048.9028404037,1958.9028404037017,Mês 18,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1791,54389.0,57115.644743770674,2726.644743770674,Mês 19,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1792,55138.0,57126.6151390849,1988.6151390848968,Mês 20,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1793,54385.0,57128.58306734197,2743.5830673419696,Mês 21,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1794,53459.0,57123.631656287136,3664.631656287136,Mês 22,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1795,53907.0,57110.35096097773,3203.350960977732,Mês 23,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1796,53654.0,57087.79687439255,3433.796874392545,Mês 24,Citroën,C4 LOUNGE Origine 2.0 Flex 4p Mec.,2015.0
1809,61589.0,60924.833333333336,-664.1666666666642,Mês 13,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1810,60209.0,60973.90277777778,764.902777777781,Mês 14,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1811,58811.0,61010.97800925926,2199.9780092592628,Mês 15,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1812,57963.0,61044.3928433642,3081.3928433641995,Mês 16,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1813,57388.0,61071.50891364455,3683.508913644546,Mês 17,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1814,56017.0,61136.38465644826,5119.384656448259,Mês 18,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1815,57075.0,61215.75004448561,4140.750044485612,Mês 19,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1816,57033.0,61231.895881526085,4198.895881526085,Mês 20,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1817,57484.0,61224.05387165325,3740.0538716532537,Mês 21,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1818,56776.0,61208.97502762436,4432.975027624358,Mês 22,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1819,56915.0,61184.80627992639,4269.8062799263935,Mês 23,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1820,56157.0,61152.790136586926,4995.790136586926,Mês 24,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2015.0
1833,61089.0,63142.16666666666,2053.166666666664,Mês 13,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1834,59774.0,63043.26388888889,3269.2638888888905,Mês 14,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1835,59693.0,62959.78587962963,3266.785879629628,Mês 15,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1836,60506.0,62884.26803626544,2378.2680362654355,Mês 16,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1837,59985.0,62825.707039287554,2840.707039287554,Mês 17,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1838,59112.0,62780.09929256152,3668.0992925615137,Mês 18,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1839,58843.0,62752.52423360831,3909.52423360831,Mês 19,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1840,59306.0,62738.984586409,3432.984586409002,Mês 20,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1841,58237.0,62732.31663527642,4495.3166352764165,Mês 21,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1842,59021.0,62745.75968821612,3724.759688216116,Mês 22,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1843,57951.0,62760.4063289008,4809.406328900797,Mês 23,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1844,57324.0,62790.8568563092,5466.856856309198,Mês 24,Citroën,C4 LOUNGE Tendance 2.0 Flex 4p Mec.,2016.0
1857,29351.0,29127.666666666668,-223.3333333333321,Mês 13,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1858,29206.0,29185.722222222223,-20.277777777777374,Mês 14,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1859,29175.0,29249.53240740741,74.53240740740875,Mês 15,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1860,29824.0,29327.66010802469,-496.339891975309,Mês 16,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1861,30355.0,29386.29845036008,-968.701549639918,Mês 17,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1862,31046.0,29391.323321223423,-1654.676678776577,Mês 18,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1863,31220.0,29393.516931325372,-1826.4830686746243,Mês 19,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1864,31212.0,29393.310008935823,-1818.6899910641769,Mês 20,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1865,30782.0,29388.335843013807,-1393.6641569861931,Mês 21,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1866,30735.0,29378.19716326496,-1356.8028367350416,Mês 22,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1867,30350.0,29363.79692687037,-986.203073129629,Mês 23,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1868,30774.0,29331.28000410957,-1442.7199958904312,Mês 24,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2015.0
1881,31097.0,32163.83333333333,1066.833333333332,Mês 13,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1882,31095.0,32212.819444444445,1117.8194444444453,Mês 14,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1883,30606.0,32274.97106481481,1668.971064814814,Mês 15,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1884,30594.0,32350.38532021605,1756.38532021605,Mês 16,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1885,30508.0,32369.500763567383,1861.5007635673865,Mês 17,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1886,30933.0,32328.04249386467,1395.0424938646684,Mês 18,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1887,30885.0,32294.712701686723,1409.7127016867234,Mês 19,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1888,31299.0,32275.688760160618,976.6887601606176,Mês 20,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1889,31711.0,32259.99615684067,548.9961568406688,Mês 21,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1890,31882.0,32238.245836577396,356.2458365773928,Mês 22,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1891,31490.0,32220.849656292172,730.8496562921755,Mês 23,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1892,31929.0,32236.92046098319,307.9204609831904,Mês 24,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2016.0
1905,35810.0,35834.25,24.25,Mês 13,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1906,35422.0,35877.854166666664,455.8541666666642,Mês 14,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1907,35219.0,35919.59201388889,700.5920138888905,Mês 15,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1908,34954.0,35960.64134837963,1006.6413483796276,Mês 16,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1909,34868.0,36001.944794077936,1133.9447940779355,Mês 17,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1910,34788.0,35993.44019358443,1205.440193584429,Mês 18,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1911,34590.0,35994.22687638313,1404.2268763831307,Mês 19,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1912,34451.0,36037.07911608173,1586.0791160817244,Mês 20,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1913,34398.0,36070.58570908853,1672.585709088533,Mês 21,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1914,34766.0,36049.38451817924,1283.384518179242,Mês 22,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1915,35130.0,36012.83322802751,882.8332280275135,Mês 23,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1916,35919.0,35990.15266369648,71.15266369647725,Mês 24,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2019.0
1929,39349.0,37916.41666666666,-1432.5833333333358,Mês 13,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1930,39441.0,37939.36805555556,-1501.6319444444453,Mês 14,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1931,40207.0,37976.48206018518,-2230.517939814817,Mês 15,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1932,42332.0,37957.93889853395,-4374.0611014660535,Mês 16,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1933,42680.0,37898.60047341178,-4781.399526588219,Mês 17,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1934,44087.0,37863.4838461961,-6223.516153803903,Mês 18,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1935,44291.0,37845.35750004577,-6445.642499954229,Mês 19,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1936,44730.0,37872.30395838292,-6857.696041617084,Mês 20,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1937,46815.0,37908.41262158149,-8906.58737841851,Mês 21,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1938,46837.0,37950.947006713286,-8886.052993286714,Mês 22,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1939,47302.0,37989.10925727272,-9312.89074272728,Mês 23,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1940,48448.0,37994.45169537878,-10453.548304621218,Mês 24,Fiat,UNO ATTRACTIVE 1.0 Fire Flex 8V 5p,2020.0
1953,53785.0,53917.16666666666,132.16666666666424,Mês 13,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1954,52598.0,53947.26388888889,1349.2638888888905,Mês 14,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1955,51429.0,53982.86921296296,2553.8692129629635,Mês 15,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1956,50207.0,54041.19164737655,3834.191647376545,Mês 16,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1957,49367.0,54111.457617991255,4744.457617991255,Mês 17,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1958,49135.0,54133.3290861572,4998.329086157195,Mês 18,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1959,48895.0,54107.35651000363,5212.3565100036285,Mês 19,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1960,48451.0,54073.21955250393,5622.219552503928,Mês 20,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1961,48356.0,54038.65451521259,5682.654515212591,Mês 21,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1962,48086.0,54051.87572481364,5965.875724813639,Mês 22,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1963,47496.0,54044.532035214776,6548.532035214776,Mês 23,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1964,46895.0,54030.24303814934,7135.24303814934,Mês 24,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
1977,55898.0,58735.083333333336,2837.083333333336,Mês 13,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1978,55505.0,58771.09027777778,3266.090277777781,Mês 14,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1979,55411.0,58833.84780092593,3422.847800925927,Mês 15,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1980,54106.0,58912.33511766976,4806.335117669754,Mês 16,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1981,52831.0,58829.94637747557,5998.946377475564,Mês 17,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1982,52635.0,58730.94190893186,6095.941908931862,Mês 18,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1983,52332.0,58636.02040134285,6304.020401342852,Mês 19,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1984,52019.0,58549.52210145476,6530.522101454757,Mês 20,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1985,52363.0,58477.81560990932,6114.815609909318,Mês 21,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1986,52829.0,58409.80024406843,5580.800244068429,Mês 22,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1987,52345.0,58427.2835977408,6082.283597740796,Mês 23,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
1988,52019.0,58507.1405642192,6488.140564219197,Mês 24,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2016.0
2001,40246.0,41918.0,1672.0,Mês 13,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2002,39387.0,41913.083333333336,2526.083333333336,Mês 14,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2003,39631.0,41910.84027777778,2279.840277777781,Mês 15,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2004,39706.0,41922.41030092593,2216.410300925927,Mês 16,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2005,39571.0,41949.44449266976,2378.4444926697543,Mês 17,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2006,39124.0,41974.23153372557,2850.231533725564,Mês 18,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2007,38443.0,41960.5008282027,3517.500828202697,Mês 19,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2008,37438.0,41935.95923055292,4497.959230552922,Mês 20,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2009,37957.0,41913.12249976567,3956.122499765668,Mês 21,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
2010,38274.0,41875.38270807947,3601.3827080794726,Mês 22,Fiat,Idea Adv./ Adv.LOCK.Dualogic 1.8 Flex 5p,2015.0
