,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
4179,40289.0,42101.5990338273,1812.599033827304,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4180,40105.0,42150.33993985599,2045.339939855985,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4181,39347.0,42230.93694938692,2883.936949386916,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4182,38832.0,42351.18720725289,3519.187207252893,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4183,38573.0,42348.114659435385,3775.114659435385,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2015.0
4196,41176.0,40912.66666666666,-263.33333333333576,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4197,41101.0,40416.87373737374,-684.1262626262615,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4198,42829.0,39868.18013468014,-2960.8198653198638,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4199,41841.0,39430.41258545046,-2410.58741454954,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4200,42066.0,39034.35069550726,-3031.649304492741,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4201,42626.0,38800.84033078978,-3825.1596692102175,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4202,42457.0,38510.704509855546,-3946.2954901444537,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4203,43035.0,38211.121582058855,-4823.878417941145,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4204,42242.0,37890.85777636679,-4351.142223633215,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4205,41689.0,37487.10656959288,-4201.893430407123,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4206,42237.0,37116.83869799888,-5120.161302001121,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4207,42560.0,36683.84032816477,-5876.15967183523,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2016.0
4220,46035.0,45412.333333333336,-622.6666666666642,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4221,46005.0,45439.732323232325,-565.2676767676749,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4222,45918.0,45424.96127946128,-493.0387205387233,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4223,46533.0,45564.64235792266,-968.3576420773388,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4224,47169.0,45705.09767710778,-1463.9023228922233,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4225,45812.0,45790.721025812665,-21.278974187334825,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4226,46419.0,45964.33559633852,-454.6644036614816,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4227,45776.0,46090.18285586635,314.1828558663474,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4228,45315.0,46167.70637176687,852.7063717668716,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4229,45328.0,46300.0475964888,972.0475964887956,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4230,44792.0,46395.33409134072,1603.3340913407228,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4231,44570.0,46454.77452706049,1884.7745270604864,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2017.0
4244,46520.0,47338.42424242424,818.4242424242402,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4245,45562.0,47147.68686868687,1585.6868686868693,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4246,45107.0,46943.41169268441,1836.4116926844072,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4247,44879.0,46731.69538822569,1852.695388225693,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4248,45289.0,46637.38826897688,1348.3882689768798,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4249,45308.0,46612.50777415003,1304.507774150028,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4250,45364.0,46451.7555263971,1087.7555263971008,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4251,45231.0,46424.83550935608,1193.835509356075,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4252,45572.0,46365.27144755602,793.2714475560206,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4253,45237.0,46197.67835715493,960.6783571549312,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4254,45279.0,45981.6025041555,702.6025041554967,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4255,45139.0,45871.53113846738,732.5311384673769,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2018.0
4268,48145.0,49135.87878787879,990.8787878787916,Mês 13,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4269,47662.0,49332.4898989899,1670.4898989899011,Mês 14,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4270,47076.0,49508.173859810224,2432.173859810224,Mês 15,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4271,46422.0,49636.60899398021,3214.6089939802114,Mês 16,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4272,45932.0,49690.28733076094,3758.2873307609407,Mês 17,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4273,45527.0,49726.04288613614,4199.042886136143,Mês 18,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4274,45233.0,49776.885717662415,4543.885717662415,Mês 19,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4275,45032.0,49760.08330123673,4728.083301236729,Mês 20,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4276,45163.0,49923.3822436845,4760.3822436845,Mês 21,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4277,45439.0,50086.655835073776,4647.655835073776,Mês 22,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4278,45599.0,50257.63961251626,4658.639612516257,Mês 23,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4279,47054.0,50374.73968690591,3320.7396869059085,Mês 24,Hyundai,HB20 C./C.Plus/C.Style 1.6 Flex 16V Mec.,2019.0
4292,38451.0,38763.56060606061,312.5606060606078,Mês 13,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4293,38400.0,38915.11111111112,515.1111111111168,Mês 14,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4294,38100.0,39022.97115090297,922.971150902973,Mês 15,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4295,38491.0,39185.27948678707,694.2794867870689,Mês 16,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4296,38215.0,39353.76767019754,1138.767670197543,Mês 17,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4297,38125.0,39460.23921079998,1335.2392107999767,Mês 18,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4298,38185.0,39560.408795079085,1375.4087950790854,Mês 19,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4299,38010.0,39674.336155445184,1664.336155445184,Mês 20,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4300,37889.0,39778.4934482782,1889.493448278197,Mês 21,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4301,37781.0,39919.066680141375,2138.0666801413754,Mês 22,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4302,37815.0,40058.24795376448,2243.247953764483,Mês 23,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4303,38312.0,40199.91086343735,1887.910863437348,Mês 24,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2015.0
4316,44167.0,45140.9696969697,973.9696969697034,Mês 13,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4317,43974.0,45140.05050505052,1166.0505050505162,Mês 14,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4318,44019.0,45271.14447505357,1252.1444750535666,Mês 15,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4319,44173.0,45351.54019997961,1178.5401999796086,Mês 16,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4320,44345.0,45435.48550859066,1090.4855085906602,Mês 17,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4321,44391.0,45484.90318370936,1093.9031837093644,Mês 18,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4322,44033.0,45455.80165165897,1422.8016516589705,Mês 19,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4323,43896.0,45492.47370663528,1596.4737066352827,Mês 20,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4324,43687.0,45574.53031092223,1887.530310922229,Mês 21,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4325,44067.0,45675.84182694264,1608.8418269426402,Mês 22,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4326,44677.0,45786.02095538247,1109.020955382468,Mês 23,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4327,45854.0,45877.47910419878,23.47910419877735,Mês 24,Hyundai,HB20 Copa do Mundo 1.0 Flex 12V Mec.,2019.0
4340,46670.0,47783.106060606064,1113.1060606060637,Mês 13,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4341,46570.0,47643.27777777778,1073.277777777781,Mês 14,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4342,46511.0,47446.19888276707,935.198882767072,Mês 15,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4343,46238.0,47225.73257830834,987.7325783083434,Mês 16,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4344,45438.0,46978.84422314669,1540.8442231466906,Mês 17,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4345,45356.0,46821.58099603834,1465.5809960383413,Mês 18,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4346,45861.0,46654.44922853874,793.4492285387387,Mês 19,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4347,45780.0,46516.39864477993,736.3986447799325,Mês 20,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4348,45700.0,46376.58350756189,676.5835075618888,Mês 21,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4349,45630.0,46264.63005287209,634.6300528720894,Mês 22,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4350,45414.0,46157.3171053662,743.3171053662008,Mês 23,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4351,46008.0,46057.20453659143,49.20453659143095,Mês 24,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2015.0
4364,57445.0,57633.71212121212,188.7121212121201,Mês 13,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4365,56465.0,57439.510101010106,974.5101010101062,Mês 14,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4366,55833.0,57231.905341291706,1398.9053412917056,Mês 15,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4367,55982.0,56970.28792980309,988.2879298030894,Mês 16,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4368,55685.0,56726.39325957773,1041.3932595777296,Mês 17,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4369,54834.0,56580.68727822558,1746.6872782255814,Mês 18,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4370,54526.0,56257.74324583586,1731.74324583586,Mês 19,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4371,54501.0,56111.3775384878,1610.377538487803,Mês 20,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4372,54667.0,56071.76523569785,1404.7652356978506,Mês 21,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4373,55275.0,55936.689246895134,661.6892468951337,Mês 22,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4374,55678.0,55748.87132686889,70.87132686888799,Mês 23,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4375,57316.0,55509.35549803562,-1806.64450196438,Mês 24,Hyundai,HB20S Copa do Mundo 1.6 Flex 16V Aut.,2019.0
4388,50790.0,52869.545454545456,2079.545454545456,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4389,51307.0,52757.90909090908,1450.909090909081,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4390,51652.0,52548.96005509641,896.9600550964096,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4391,50773.0,52335.24426078971,1562.24426078971,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4392,51026.0,52123.30683557337,1097.3068355733703,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4393,51312.0,51969.27310524899,657.2731052489908,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4394,50653.0,51879.047517745006,1226.0475177450062,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4395,50535.0,51820.67371447077,1285.6737144707731,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4396,50455.0,51757.94587748036,1302.945877480357,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4397,50997.0,51757.12662295659,760.1266229565881,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4398,50310.0,51813.20341037277,1503.2034103727638,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4399,49688.0,51746.33034103569,2058.3303410356893,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2015.0
4412,57096.0,58811.16666666666,1715.1666666666642,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4413,56202.0,59457.9797979798,3255.979797979795,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4414,56200.0,59869.40488215488,3669.404882154879,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4415,56934.0,60416.30591266197,3482.30591266197,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4416,56075.0,60934.39797384621,4859.397973846208,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4417,56220.0,61393.521968486,5173.521968485999,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4418,55995.0,61783.24496252787,5788.244962527868,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4419,56758.0,62231.68522874342,5473.685228743423,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4420,57522.0,62738.35202479472,5216.352024794724,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4421,57092.0,63164.63418185961,6072.634181859612,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4422,57836.0,63633.99439015245,5797.994390152453,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4423,57885.0,64162.65796264018,6277.65796264018,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2016.0
4436,60054.0,60137.454545454544,83.45454545454413,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4437,60021.0,59975.56060606061,-45.439393939392176,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4438,59801.0,59840.90863177227,39.90863177226856,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4439,60630.0,59670.90779002143,-959.0922099785748,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4440,61421.0,59603.35021472762,-1817.649785272377,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4441,59426.0,59543.82309357734,117.82309357733902,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4442,60240.0,59621.84677076812,-618.1532292318807,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4443,59894.0,59711.719714890205,-182.28028510979493,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4444,58696.0,59671.3906053514,975.3906053514002,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4445,58878.0,59612.206957107686,734.2069571076863,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4446,58353.0,59483.39888344857,1130.3988834485715,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4447,58504.0,59432.52416597395,928.5241659739476,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2017.0
4460,60855.0,60928.31818181818,73.31818181817653,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4461,60826.0,60671.81818181818,-154.18181818182347,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4462,60455.0,60374.818870523406,-80.18112947659392,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4463,60496.0,60017.47956841137,-478.52043158862944,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4464,61066.0,59798.92933814728,-1267.0706618527183,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4465,60644.0,59824.17389923104,-819.826100768958,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4466,60115.0,59596.7304653057,-518.2695346943001,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4467,60451.0,59526.5101034402,-924.4898965597968,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4468,60075.0,59412.1527816208,-662.8472183791964,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4469,60210.0,59098.501650856735,-1111.498349143265,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4470,60674.0,58770.45986521885,-1903.5401347811492,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4471,60854.0,58574.24498508697,-2279.755014913033,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2018.0
4484,64173.0,65798.21212121211,1625.2121212121128,Mês 13,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4485,63664.0,66102.4494949495,2438.4494949494983,Mês 14,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4486,62333.0,66398.0139271503,4065.0139271502994,Mês 15,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4487,62315.0,66670.00364758699,4355.003647586986,Mês 16,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4488,62043.0,66892.0802175412,4849.080217541195,Mês 17,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4489,61689.0,67125.77305410497,5436.773054104968,Mês 18,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4490,61092.0,67196.49622024117,6104.49622024117,Mês 19,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4491,60455.0,67347.44045444831,6892.440454448311,Mês 20,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4492,60182.0,67591.73748398625,7409.737483986246,Mês 21,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4493,60647.0,67932.71956331948,7285.719563319479,Mês 22,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4494,60365.0,68272.31366224927,7907.313662249275,Mês 23,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4495,61851.0,68506.31551097447,6655.315510974469,Mês 24,Hyundai,HB20S Premium 1.6 Flex 16V Aut. 4p,2019.0
4508,43738.0,44489.954545454544,751.9545454545441,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4509,42889.0,44550.42424242424,1661.4242424242402,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4510,43886.0,44547.79499540862,661.7949954086216,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4511,42908.0,44556.34580655034,1648.3458065503437,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4512,41940.0,44601.01378222073,2661.0137822207325,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4513,42908.0,44716.52506160472,1808.52506160472,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4514,43372.0,44767.34250462181,1395.3425046218108,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4515,43213.0,44863.77219857167,1650.7721985716707,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4516,43001.0,44955.19319180987,1954.1931918098708,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4517,42258.0,45074.7497192227,2816.749719222702,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4518,42656.0,45182.28600463027,2526.2860046302667,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4519,42241.0,45223.45182217873,2982.4518221787293,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2015.0
4532,46756.0,46638.5909090909,-117.40909090909554,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4533,46751.0,46785.22727272727,34.227272727272066,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4534,46289.0,46926.23071625344,637.2307162534344,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4535,46390.0,47054.81588613406,664.8158861340635,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4536,46445.0,47151.08562553914,706.0856255391409,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4537,46442.0,47286.65061658829,844.6506165882893,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4538,46413.0,47401.67277318992,988.6727731899156,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4539,46107.0,47458.56668123808,1351.5666812380805,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4540,46729.0,47514.62191743004,785.6219174300422,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4541,45987.0,47647.63950441758,1660.6395044175806,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4542,46612.0,47822.16498779049,1210.164987790493,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4543,47255.0,47877.13959420814,622.1395942081435,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2016.0
4556,49985.0,49736.62121212121,-248.37878787879163,Mês 13,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4557,49958.0,50021.05555555556,63.05555555555475,Mês 14,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4558,49790.0,50368.8488674625,578.8488674624969,Mês 15,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4559,50452.0,50670.99500051015,218.9950005101491,Mês 16,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4560,50894.0,50942.27247181023,48.27247181023267,Mês 17,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4561,49955.0,51203.05175170231,1248.0517517023109,Mês 18,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4562,50607.0,51422.7753761731,815.7753761731001,Mês 19,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4563,49854.0,51575.88937160221,1721.889371602214,Mês 20,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4564,49754.0,51771.50612113622,2017.506121136219,Mês 21,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4565,50410.0,52047.39408847236,1637.394088472356,Mês 22,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4566,50485.0,52215.34291820222,1730.3429182022228,Mês 23,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
4567,50102.0,52442.30223260845,2340.302232608454,Mês 24,Hyundai,HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2017.0
